Path,Date,Width,Height
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Enroll/StudentCloudDemo_Enroll-11.png,1470289490000,1024,720
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Planner/StudentCloudDemo-11.png,1470294304000,1024,1720
/Users/fanguo/Documents/Design File/MyDetails/Aug4/MyDetails-19.png,1470296292000,1024,1291
/Users/fanguo/Documents/Design File/Public Profile/SmartNav position/publicProfile_kai-38.png,1470436885000,1024,701
/Users/fanguo/Documents/Design File/Public Profile/SmartNav position/publicProfile_kai-39.png,1470436886000,1024,701
/Users/fanguo/Documents/Design File/Public Profile/SmartNav position/publicProfile_kai-40.png,1470436888000,1024,701
/Users/fanguo/Documents/Design File/Public Profile/0808/empty_me.png,1470777312000,1024,926
/Users/fanguo/Documents/Design File/Public Profile/0808/empty_public.png,1470777313000,1025,814
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCPlanner__01 360_Plan_WithoutMajor.png,1470785890000,1024,1211
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCPlanner__02 360_Plan_WithMajor.png,1470785892000,1024,1210
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCPlanner__03 Program Details.png,1470785892000,1024,1210
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCPlanner__04 360_Plan_DragLowerDiv.png,1470785894000,1024,1211
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCPlanner__DUP FOR DELETEION.png,1470785894000,1024,1210
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCPlanner__05 360_Plan_LowerDiv_ViewCourse.png,1470785896000,1024,1211
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCPlanner__06 360_Plan_LowerDiv_ViewCourse_AvailCoursesDialog1.png,1470785896000,1024,1211
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCPlanner__07 360_Plan_LowerDiv_ViewCourse_AvailCoursesDialog2.png,1470785898000,1024,1211
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCPlanner__08 360_Plan_LowerDiv_EDEC237Conflict.png,1470785898000,1024,1211
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCPlanner__09 360_Plan_LowerDiv_EDEC237Conflict_Note.png,1470785900000,1024,1211
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCPlanner__10 360_Plan_LowerDiv_EDEC201 1.png,1470785900000,1024,1211
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCPlanner__11 360_Plan_LowerDiv_EDEC201 2.png,1470785902000,1024,1211
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCPlanner__12 360_Plan_LowerDiv_EDEC201_Actions.png,1470785902000,1024,1211
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCPlanner__13 360_Plan_AutoPopulated.png,1470785904000,1024,1721
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCPlanner__14 360_Plan_LowerDiv_ViewCourse_AvailCoursesDialog1 copy.png,1470785904000,1024,721
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCPlanner__15 PlanObject_AutoPopulated.png,1470785906000,1024,1721
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCEnroll__01 Jessica_360_Academics.png,1470785972000,1024,1210
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCEnroll__02 Jessica_360_Plan_AutoPopulated.png,1470785972000,1024,1721
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCEnroll__03 Enrollment 1_Empty.png,1470785974000,1024,1600
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCEnroll__04 Enrollment 1_Empty_WithPanelDrawer.png,1470785976000,1024,1600
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCEnroll__05 Enrollment 2_201.png,1470785978000,1024,1601
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCEnroll__06 Enrollment 3_220_Conflict.png,1470785980000,1024,1601
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCEnroll__07 Enrollment 4_220.png,1470785982000,1024,1601
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCEnroll__08 Enrollment 5_121.png,1470785982000,1024,1601
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCEnroll__09 Enrollment 6_121.png,1470785984000,1024,1601
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCEnroll__10 Enrollment 6_WithNoteDialog.png,1470785986000,1024,1601
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCEnroll__11 Enrollment 6_WithNoteDialog_SelfNote.png,1470785988000,1024,1601
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCEnroll__12 Enrollment 6_RequestedPermission.png,1470785990000,1024,1601
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCEnroll__13 Enrollment 6_121_WithFilters.png,1470785992000,1024,1600
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCEnroll__14 Enrollment 6_AddCourseDialog.png,1470785994000,1024,1602
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/OOW_2016_Demo/images/SCPlanner__00 Jessica_360_Academics.png,1470859936000,1024,1210
/Users/fanguo/Documents/Design File/Public Profile/0808/me.png,1470881533000,1024,1000
/Users/fanguo/Documents/Design File/Public Profile/0808/public.png,1470881534000,1025,1000
/Users/fanguo/Documents/Design File/Smart HCM/1.png,1471891229000,344,213
/Users/fanguo/Documents/Design File/MyDetails/Aug26/Add.png,1472497446000,1024,929
/Users/fanguo/Documents/Design File/MyDetails/Aug26/Correct and Update.png,1472497446000,1024,972
/Users/fanguo/Documents/Design File/Public Profile/Image Uplaod/Aug29/ImageUpload-23.png,1472512945000,2034,3046
/Users/fanguo/Documents/Design File/Public Profile/Image Uplaod/Aug29/ImageUpload-20.png,1472513571000,1024,700
/Users/fanguo/Documents/Design File/Public Profile/Image Uplaod/Aug29/ImageUpload-22.png,1472513571000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/Jul17/Newsfeed_filter.png,1472591916000,1024,700
/Users/fanguo/Documents/Design File/MyDetails/EffectiveDate/MyDetails_Date-10.png,1472879180000,1024,724
/Users/fanguo/Documents/Design File/MyDetails/EffectiveDate/MyDetails_Date-11.png,1472879180000,1024,972
/Users/fanguo/Documents/Design File/MyDetails/Sep13/MyDetails-42.png,1473816210000,1024,1348
/Users/fanguo/Documents/Design File/MyDetails/Sep13/MyDetails-43.png,1473816210000,1024,1348
/Users/fanguo/Documents/Design File/MyDetails/Sep13/MyDetails-44.png,1473895860000,1024,1603
/Users/fanguo/Documents/Design File/MyDetails/Sep13/MyDetails-45.png,1473895860000,1024,914
/Users/fanguo/Documents/Design File/MyDetails/Sep13/MyDetails-26.png,1473897218000,1024,400
/Users/fanguo/Documents/Design File/MyDetails/Sep13/MyDetails-27.png,1473897218000,1024,400
/Users/fanguo/Documents/Design File/MyDetails/Sep13/MyDetails-46.png,1473897716000,1024,700
/Users/fanguo/Documents/Design File/MyDetails/Oct11/MyDetails-49.png,1476219089000,1024,700
/Users/fanguo/Documents/Design File/FINTECH Design Jam/Export/FINTECH Design Jam_2.png,1477429624000,1600,600
/Users/fanguo/Documents/Design File/FINTECH Design Jam/Export/FINTECH Design Jam_3.png,1477429625000,1600,600
/Users/fanguo/Documents/Design File/FINTECH Design Jam/Export/FINTECH Design Jam_7.png,1477429626000,1600,600
/Users/fanguo/Documents/Design File/FINTECH Design Jam/Export/FINTECH Design Jam_8.png,1477429626000,1600,600
/Users/fanguo/Documents/Design File/FINTECH Design Jam/Export/FINTECH Design Jam_9.png,1477430687000,721,600
/Users/fanguo/Documents/Design File/FINTECH Design Jam/Export/FINTECH Design Jam_4.png,1477430844000,1600,600
/Users/fanguo/Documents/Design File/FINTECH Design Jam/Export/FINTECH Design Jam_5.png,1477430844000,1600,600
/Users/fanguo/Documents/Design File/FINTECH Design Jam/Export/FINTECH Design Jam_6.png,1477430844000,1600,600
/Users/fanguo/Documents/Design File/FINTECH Design Jam/Export/FINTECH Design Jam_1.png,1477430930000,1600,600
/Users/fanguo/Documents/Design File/Smart HCM/Evo Oct 27/SmartHCM_EVO-09.png,1477592640000,1200,700
/Users/fanguo/Documents/Design File/Smart HCM/Evo Oct 27/SmartHCM_EVO-17.png,1477592641000,1200,700
/Users/fanguo/Documents/Design File/Smart HCM/Evo Oct 27/SmartHCM_EVO-05.png,1477592734000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/Evo Oct 27/SmartHCM_EVO-04.png,1477592780000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/Evo Oct 27/SmartHCM_EVO-06.png,1477592860000,1280,700
/Users/fanguo/Documents/Design File/Smart HCM/EVO Nov3/flow/SmartHCM_EVO-14.png,1478164690000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/EVO Nov3/SmartHCM_EVO-17.png,1478165519000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/EVO Nov3/SmartHCM_EVO-18.png,1478165520000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/EVO Nov3/SmartHCM_EVO-03.png,1478165539000,1024,1026
/Users/fanguo/Documents/Design File/Smart HCM/EVO Nov3/SmartHCM_EVO-10.png,1478165539000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/EVO Nov3/flow/SmartHCM_EVO-21.png,1478199293000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/EVO Nov3/flow/SmartHCM_EVO-22.png,1478199294000,1024,1026
/Users/fanguo/Documents/Design File/Smart HCM/EVO Nov3/flow/SmartHCM_EVO-23.png,1478199294000,1024,1026
/Users/fanguo/Documents/Design File/Smart HCM/EVO Nov3/flow/SmartHCM_EVO-24.png,1478199295000,1024,1026
/Users/fanguo/Documents/Design File/Smart HCM/EVO Nov3/flow/SmartHCM_EVO-25.png,1478199295000,1024,1026
/Users/fanguo/Documents/Design File/Smart HCM/EVO Nov3/flow/SmartHCM_EVO-26.png,1478199295000,1024,1026
/Users/fanguo/Documents/Design File/Smart HCM/EVO Nov3/flow/SmartHCM_EVO-27.png,1478199296000,1024,1026
/Users/fanguo/Documents/Design File/Smart HCM/EVO Nov3/flow/SmartHCM_EVO-28.png,1478199296000,1024,1026
/Users/fanguo/Documents/Design File/Smart HCM/EVO Nov3/flow/SmartHCM_EVO-29.png,1478199296000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/EVO Nov3/flow/SmartHCM_EVO-30.png,1478199297000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/EVO Nov3/flow/SmartHCM_EVO-31.png,1478199297000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/SmartHCM_EVO-45.png,1479457677000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/SmartHCM_EVO-46.png,1479458585000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/SmartHCM_EVO_0.png,1479459971000,361,1296
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/SmartHCM_EVO.png,1479494191000,361,1404
/Users/fanguo/Documents/Design File/Smart HCM/Animated 2/resources/bg.png,1479703315000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-42.png,1479762321000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-43.png,1479762322000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-44.png,1479762322000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-45.png,1479762323000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-46.png,1479762323000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-47.png,1479762324000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-48.png,1479762324000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-49.png,1479762325000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-50.png,1479762325000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-51.png,1479762326000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-52.png,1479762326000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-53.png,1479762327000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-54.png,1479762328000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-55.png,1479762328000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-56.png,1479762329000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-57.png,1479762329000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-58.png,1479762330000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-59.png,1479762330000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-60.png,1479762331000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-61.png,1479762331000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-62.png,1479762332000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-63.png,1479767401000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-64.png,1479767402000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow/SmartHCM_EVO-65.png,1479767402000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-42.png,1479795191000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-43.png,1479795192000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-44.png,1479795193000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-45.png,1479795193000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-46.png,1479795194000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-47.png,1479795194000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-48.png,1479795195000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-49.png,1479795195000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-50.png,1479795196000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-51.png,1479795196000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-52.png,1479795197000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-53.png,1479795198000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-56.png,1479795199000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-57.png,1479795200000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-58.png,1479795200000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-59.png,1479795201000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-60.png,1479795202000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-61.png,1479795202000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-62.png,1479795203000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-63.png,1479795203000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-64.png,1479795204000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-65.png,1479795204000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-66.png,1479795205000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-54.png,1479795683000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Nov18/flow_kai/SmartHCM_EVO-55.png,1479795737000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Dec1/SmartHCM_EVO-69.png,1480634525000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Dec1/SmartHCM_EVO-73.png,1480634526000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Dec1/SmartHCM_EVO-80.png,1480634526000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Dec1/SmartHCM_EVO-71.png,1480634614000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Dec1/SmartHCM_EVO-68.png,1480635024000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Dec1/SmartHCM_EVO-75.png,1480635024000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Dec1/SmartHCM_EVO-76.png,1480635025000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Dec1/SmartHCM_EVO-77.png,1480635025000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Dec1/SmartHCM_EVO-81.png,1480635100000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Dec1/SmartHCM_EVO-78.png,1480635159000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Dec1/SmartHCM_EVO-79.png,1480635160000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Dec6/SmartHCM_EVO.png,1480846997000,1144,1625
/Users/fanguo/Documents/Design File/Smart HCM/Dec6/SmartHCM_EVO_2.png,1480897195000,1024,1625
/Users/fanguo/Documents/Design File/Smart HCM/Animated 2/resources/upper_l.png,1480919946000,344,303
/Users/fanguo/Documents/Design File/Smart HCM/Dec6/SmartHCM_EVO-82.png,1480966592000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Dec6/SmartHCM_EVO-83.png,1480966592000,1024,768
/Users/fanguo/Documents/Design File/Smart HCM/Dec6/SmartHCM_EVO-84.png,1480966593000,1024,768
